city_fips,cty_fips,city_name,cty_name,feature,cty_seat
133448,01103,Hartselle,Morgan County,Populated Place,0
151360,01103,Morgan City,Morgan County,Populated Place,0
151624,01103,Moulton Heights,Morgan County,Populated Place,0
162472,01103,Priceville,Morgan County,Populated Place,0
171496,01103,Somerville,Morgan County,Populated Place,0
176872,01103,Trinity,Morgan County,Populated Place,0
134000,01105,Heiberger,Perry County,Populated Place,0
146768,01105,Marion,Perry County,County Seat,1
172648,01105,Sprott,Perry County,Populated Place,0
174208,01105,Suttle,Perry County,Populated Place,0
177904,01105,Uniontown,Perry County,Populated Place,0
101228,01107,Aliceville,Pickens County,Populated Place,0
112304,01107,Carrollton,Pickens County,County Seat,1
116168,01107,Cochrane,Pickens County,Populated Place,0
124472,01107,Ethelsville,Pickens County,Populated Place,0
130736,01107,Gordo,Pickens County,Populated Place,0
145316,01107,Macedonia,Pickens County,Populated Place,0
145640,01107,McMullen,Pickens County,Populated Place,0
148052,01107,Memphis,Pickens County,Populated Place,0
159592,01107,Pickensville,Pickens County,Populated Place,0
164104,01107,Reform,Pickens County,Populated Place,0
101948,01109,Ansley,Pike County,Populated Place,0
103940,01109,Banks,Pike County,Populated Place,0
110240,01109,Brundidge,Pike County,Populated Place,0
130880,01109,Goshen,Pike County,Populated Place,0
143312,01109,Linwood,Pike County,Populated Place,0
157216,01109,Orion,Pike County,Populated Place,0
169504,01109,Shady Grove,Pike County,Populated Place,0
172480,01109,Spring Hill,Pike County,Populated Place,0
176920,01109,Troy,Pike County,County Seat,1
146216,01111,Malone,Randolph County,Populated Place,0
165040,01111,Roanoke,Randolph County,Populated Place,0
175345,01111,Tennant,Randolph County,Populated Place,0
179344,01111,Wadley,Randolph County,Populated Place,0
180496,01111,Wedowee,Randolph County,County Seat,1
183400,01111,Woodland,Randolph County,Populated Place,0
118232,01113,Crawford,Russell County,Populated Place,0
127568,01113,Fort Mitchell,Russell County,Populated Place,0
130136,01113,Glenville,Russell County,Populated Place,0
133496,01113,Hatchechubbee,Russell County,Populated Place,0
137096,01113,Hurtsboro,Russell County,Populated Place,0
140648,01113,Ladonia,Russell County,Populated Place,0
159472,01113,Phenix City,Russell County,County Seat,1
160768,01113,Pittsview,Russell County,Populated Place,0
168880,01113,Seale,Russell County,Populated Place,0
102908,01115,Ashville,Saint Clair County,County Seat,1
108920,01115,Branchville,Saint Clair County,Populated Place,0
146696,01115,Margaret,Saint Clair County,Populated Place,0
151096,01115,Moody,Saint Clair County,Populated Place,0
156400,01115,Odenville,Saint Clair County,Populated Place,0
158896,01115,Pell City,Saint Clair County,Populated Place,0
163216,01115,Ragland,Saint Clair County,Populated Place,0
164920,01115,Riverside,Saint Clair County,Populated Place,0
172600,01115,Springville,Saint Clair County,Populated Place,0
172888,01115,Steele,Saint Clair County,Populated Place,0
180208,01115,Wattsville,Saint Clair County,Populated Place,0
100820,01117,Alabaster,Shelby County,Populated Place,0
111416,01117,Calera,Shelby County,Populated Place,0
114104,01117,Chelsea,Shelby County,Populated Place,0
116768,01117,Columbiana,Shelby County,County Seat,1
133256,01117,Harpersville,Shelby County,Populated Place,0
134024,01117,Helena,Shelby County,Populated Place,0
137465,01117,Indian Springs Village,Shelby County,Populated Place,0
137756,01117,Inverness,Shelby County,Populated Place,0
140806,01117,Lake Purdy,Shelby County,Populated Place,0
147656,01117,Maylene,Shelby County,Populated Place,0
147740,01117,Meadowbrook,Shelby County,Populated Place,0
150312,01117,Montevallo,Shelby County,Populated Place,0
158848,01117,Pelham,Shelby County,Populated Place,0
167392,01117,Saginaw,Shelby County,Populated Place,0
173056,01117,Sterrett,Shelby County,Populated Place,0
179008,01117,Vincent,Shelby County,Populated Place,0
182848,01117,Wilsonville,Shelby County,Populated Place,0
182872,01117,Wilton,Shelby County,Populated Place,0
105188,01119,Bellamy,Sumter County,Populated Place,0
118952,01119,Cuba,Sumter County,Populated Place,0
123872,01119,Emelle,Sumter County,Populated Place,0
124256,01119,Epes,Sumter County,Populated Place,0
128768,01119,Gainesville,Sumter County,Populated Place,0
129392,01119,Geiger,Sumter County,Populated Place,0
142904,01119,Lilita,Sumter County,Populated Place,0
143720,01119,Livingston,Sumter County,County Seat,1
157912,01119,Panola,Sumter County,Populated Place,0
179872,01119,Ward,Sumter County,Populated Place,0
184096,01119,York,Sumter County,Populated Place,0
108248,01121,Bon Air,Talladega County,Populated Place,0
113840,01121,Chandler Springs,Talladega County,Populated Place,0
114464,01121,Childersburg,Talladega County,Populated Place,0
119096,01121,Curry,Talladega County,Populated Place,0
125864,01121,Fayetteville,Talladega County,Populated Place,0
128984,01121,Gantts Quarry,Talladega County,Populated Place,0
137816,01121,Ironaton,Talladega County,Populated Place,0
138656,01121,Jenifer,Talladega County,Populated Place,0
143120,01121,Lincoln,Talladega County,Populated Place,0
148616,01121,Mignon,Talladega County,Populated Place,0
155752,01121,Oak Grove,Talladega County,Populated Place,0
157408,01121,Overbrook,Talladega County,Populated Place,0
174328,01121,Sycamore,Talladega County,Populated Place,0
174352,01121,Sylacauga,Talladega County,Populated Place,0
174592,01121,Talladega,Talladega County,County Seat,1
174616,01121,Talladega Springs,Talladega County,Populated Place,0
179488,01121,Waldo,Talladega County,Populated Place,0
183136,01121,Winterboro,Talladega County,Populated Place,0
101132,01123,Alexander City,Tallapoosa County,Populated Place,0
111680,01123,Camp Hill,Tallapoosa County,Populated Place,0
119336,01123,Dadeville,Tallapoosa County,County Seat,1
119816,01123,Daviston,Tallapoosa County,Populated Place,0
130448,01123,Goldville,Tallapoosa County,Populated Place,0
138248,01123,Jacksons' Gap,Tallapoosa County,Populated Place,0
154432,01123,New Site,Tallapoosa County,Populated Place,0
100220,01125,Abernant,Tuscaloosa County,Populated Place,0
109808,01125,Brookwood,Tuscaloosa County,Populated Place,0
111176,01125,Caffee Junction,Tuscaloosa County,Populated Place,0
116000,01125,Coaling,Tuscaloosa County,Populated Place,0
116312,01125,Coker,Tuscaloosa County,Populated Place,0
117704,01125,Cottondale,Tuscaloosa County,Populated Place,0
121832,01125,Duncanville,Tuscaloosa County,Populated Place,0
123704,01125,Elrod,Tuscaloosa County,Populated Place,0
127712,01125,Fosters,Tuscaloosa County,Populated Place,0
135704,01125,Holt,Tuscaloosa County,Populated Place,0
140928,01125,Lake View,Tuscaloosa County,Populated Place,0
151144,01125,Moores Bridge,Tuscaloosa County,Populated Place,0
155200,01125,Northport,Tuscaloosa County,Populated Place,0
159256,01125,Peterson,Tuscaloosa County,Populated Place,0
167728,01125,Samantha,Tuscaloosa County,Populated Place,0
177256,01125,Tuscaloosa,Tuscaloosa County,County Seat,1
178264,01125,Vance,Tuscaloosa County,Populated Place,0
112016,01127,Carbon Hill,Walker County,Populated Place,0
117368,01127,Cordova,Walker County,Populated Place,0
121136,01127,Dora,Walker County,Populated Place,0
123344,01127,Eldridge,Walker County,Populated Place,0
130856,01127,Gorgas,Walker County,Populated Place,0
138416,01127,Jasper,Walker County,County Seat,1
139280,01127,Kansas,Walker County,Populated Place,0
153400,01127,Nauvoo,Walker County,Populated Place,0
155992,01127,Oakman,Walker County,Populated Place,0
158272,01127,Parrish,Walker County,Populated Place,0
170704,01127,Sipsey,Walker County,Populated Place,0
173848,01127,Sumiton,Walker County,Populated Place,0
114008,01129,Chatom,Washington County,County Seat,1
120152,01129,Deer Park,Washington County,Populated Place,0
128096,01129,Frankville,Washington County,Populated Place,0
128408,01129,Fruitdale,Washington County,Populated Place,0
145472,01129,McIntosh,Washington County,Populated Place,0
148832,01129,Millry,Washington County,Populated Place,0
168832,01129,Seaboard,Washington County,Populated Place,0
176200,01129,Tibbie,Washington County,Populated Place,0
179032,01129,Vinegar Bend,Washington County,Populated Place,0
179416,01129,Wagarville,Washington County,Populated Place,0
183928,01129,Yarbo,Washington County,Populated Place,0
184048,01129,Yellow Pine,Washington County,Populated Place,0
100916,01131,Alberta,Wilcox County,Populated Place,0
111512,01131,Camden,Wilcox County,County Seat,1
112544,01131,Catherine,Wilcox County,Populated Place,0
126656,01131,Flatwood,Wilcox County,Populated Place,0
139904,01131,Kimbrough,Wilcox County,Populated Place,0
141128,01131,Lamison,Wilcox County,Populated Place,0
145760,01131,McWilliams,Wilcox County,Populated Place,0
148760,01131,Millers Ferry,Wilcox County,Populated Place,0
155848,01131,Oakhill,Wilcox County,Populated Place,0
159880,01131,Pine Apple,Wilcox County,Populated Place,0
160240,01131,Pine Hill,Wilcox County,Populated Place,0
171352,01131,Snow Hill,Wilcox County,Populated Place,0
174040,01131,Sunny South,Wilcox County,Populated Place,0
183976,01131,Yellow Bluff,Wilcox County,Populated Place,0
100484,01133,Addison,Winston County,Populated Place,0
102500,01133,Arley,Winston County,Populated Place,0
121280,01133,Double Springs,Winston County,County Seat,1
131336,01133,Grayson,Winston County,Populated Place,0
132704,01133,Haleyville,Winston County,Populated Place,0
144800,01133,Lynn,Winston County,Populated Place,0
153376,01133,Natural Bridge,Winston County,Populated Place,0
201090,02013,Akutan,Aleutians East Borough,Populated Place,0
205970,02013,Belkofski,Aleutians East Borough,Populated Place,0
216530,02013,Cold Bay,Aleutians East Borough,Populated Place,0
232390,02013,Herendeen Bay,Aleutians East Borough,Populated Place,0
235010,02013,Ikatan,Aleutians East Borough,Populated Place,0
239410,02013,King Cove,Aleutians East Borough,Populated Place,0
250520,02013,Morzhovoi,Aleutians East Borough,Populated Place,0
252940,02013,Nelson Lagoon,Aleutians East Borough,Populated Place,0
263720,02013,Port Moller,Aleutians East Borough,Populated Place,0
266760,02013,Sanak,Aleutians East Borough,Populated Place,0
267020,02013,Sand Point,Aleutians East Borough,Populated Place,0
280880,02013,Unga,Aleutians East Borough,Populated Place,0
202025,02016,Amchitka,Aleutians West Census Area,Populated Place,0
204210,02016,Atka,Aleutians West Census Area,Populated Place,0
204540,02016,Attu,Aleutians West Census Area,Populated Place,0
207500,02016,Biorka,Aleutians West Census Area,Populated Place,0
213120,02016,Chernofski,Aleutians West Census Area,Populated Place,0
254260,02016,Nikolski,Aleutians West Census Area,Populated Place,0
265800,02016,Saint George,Aleutians West Census Area,Populated Place,0
266470,02016,Saint Paul,Aleutians West Census Area,Populated Place,0
280770,02016,Unalaska,Aleutians West Census Area,Populated Place,0
203000,02020,Anchorage,Anchorage Borough,County Seat,1
214440,02020,Chugiak,Anchorage Borough,Populated Place,0
220490,02020,Eagle River,Anchorage Borough,Populated Place,0
228410,02020,Girdwood,Anchorage Borough,Populated Place,0
256570,02020,Nunaka Valley,Anchorage Borough,Populated Place,0
262180,02020,Portage,Anchorage Borough,Populated Place,0
272520,02020,Spenard,Anchorage Borough,Populated Place,0
200760,02050,Akiachak,Bethel Census Area,Populated Place,0
200870,02050,Akiak,Bethel Census Area,Populated Place,0
203550,02050,Aniak,Bethel Census Area,Populated Place,0
204430,02050,Atmautluak,Bethel Census Area,Populated Place,0
206520,02050,Bethel,Bethel Census Area,Populated Place,0
212680,02050,Chefornak,Bethel Census Area,Populated Place,0
214330,02050,Chuathbaluk,Bethel Census Area,Populated Place,0
217850,02050,Crooked Creek,Bethel Census Area,Populated Place,0
221040,02050,Eek,Bethel Census Area,Populated Place,0
229290,02050,Goodnews Bay,Bethel Census Area,Populated Place,0
237760,02050,Kashegelok,Bethel Census Area,Populated Place,0
237975,02050,Kasigluk,Bethel Census Area,Populated Place,0
239740,02050,Kipnuk,Bethel Census Area,Populated Place,0
241610,02050,Kongiganak,Bethel Census Area,Populated Place,0
242380,02050,Kwethluk,Bethel Census Area,Populated Place,0
242490,02050,Kwigillingok,Bethel Census Area,Populated Place,0
244030,02050,Lime Village,Bethel Census Area,Populated Place,0
245460,02050,Lower Kalskag,Bethel Census Area,Populated Place,0
247990,02050,Mekoryuk,Bethel Census Area,Populated Place,0
252390,02050,Napakiak,Bethel Census Area,Populated Place,0
252720,02050,Napaskiak,Bethel Census Area,Populated Place,0
253820,02050,Newtok,Bethel Census Area,Populated Place,0
253930,02050,Nightmute,Bethel Census Area,Populated Place,0
256680,02050,Nunapitchuk,Bethel Census Area,Populated Place,0
256900,02050,Nyac,Bethel Census Area,Populated Place,0
258330,02050,Oscarville,Bethel Census Area,Populated Place,0
258370,02050,Oskawalik,Bethel Census Area,Populated Place,0
261080,02050,Platinum,Bethel Census Area,Populated Place,0
264600,02050,Quinhagak,Bethel Census Area,Populated Place,0
264930,02050,Red Devil,Bethel Census Area,Populated Place,0
271090,02050,Sleetmute,Bethel Census Area,Populated Place,0
273400,02050,Stony River,Bethel Census Area,Populated Place,0
278240,02050,Toksook Bay,Bethel Census Area,Populated Place,0
278790,02050,Tuluksak,Bethel Census Area,Populated Place,0
279120,02050,Tuntutuliak,Bethel Census Area,Populated Place,0
279230,02050,Tununak,Bethel Census Area,Populated Place,0
280330,02050,Umkumiut,Bethel Census Area,Populated Place,0
281320,02050,Upper Kalskag,Bethel Census Area,Populated Place,0
239630,02060,King Salmon,Bristol Bay Borough,County Seat,1
241250,02060,Koggiung,Bristol Bay Borough,Populated Place,0
243840,02060,Libbyville,Bristol Bay Borough,Populated Place,0
252060,02060,Naknek,Bristol Bay Borough,County Seat,1
272190,02060,South Naknek,Bristol Bay Borough,County Seat,1
203220,02068,Anderson,Denali Borough,Populated Place,0
210150,02068,Cantwell,Denali Borough,Populated Place,0
225220,02068,Ferry,Denali Borough,Populated Place,0
227970,02068,Garner,Denali Borough,Populated Place,0
232150,02068,Healy,Denali Borough,Populated Place,0
243880,02068,Lignite,Denali Borough,Populated Place,0
246560,02068,McKinley Park,Denali Borough,Populated Place,0
273620,02068,Summit,Denali Borough,Populated Place,0
274170,02068,Suntrana,Denali Borough,Populated Place,0
201420,02070,Aleknagik,Dillingham Census Area,Populated Place,0
215450,02070,Clarks Point,Dillingham Census Area,Populated Place,0
218950,02070,Dillingham,Dillingham Census Area,Populated Place,0
221810,02070,Ekwok,Dillingham Census Area,Populated Place,0
241500,02070,Koliganek,Dillingham Census Area,Populated Place,0
246890,02070,Manokotak,Dillingham Census Area,Populated Place,0
253710,02070,New Stuyahok,Dillingham Census Area,Populated Place,0
256790,02070,Nushagak,Dillingham Census Area,Populated Place,0
277690,02070,Togiak,Dillingham Census Area,Populated Place,0
279780,02070,Twin Hills,Dillingham Census Area,Populated Place,0
204980,02090,Aurora Lodge,Fairbanks North Star Borough,Populated Place,0
